//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 65310000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
65310000;2;01/02/1992;;1;1;428;144,9;261,0655;29;1;1;1;1;;0;147,8;174,1;267,2;289,6;289,6;273,6;264;260,9;257,8;254,7;254,7;260,9;264;267,2;257,8;239,2;220,6;214,4;226,8;242,3;251,6;245,4;245,4;245,4;254,7;276,8;330,2;373;421,2;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
65310000;2;01/03/1992;;1;1;901,9;302,2;482,0484;31;8;1;1;1;;0;428;421,2;404,2;380;352,6;323,9;308,4;311,5;336,6;352,6;417,8;424,6;400,8;434,4;447,2;411;380;366;380;390,5;383,5;383,5;397,4;469,9;651;722,2;780,1;828,1;869,1;889,6;897,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1992;;1;1;873,2;174,1;448,37;1;24;1;1;1;;0;865;840,4;828,1;804;784;764,5;741,2;707;658,2;610,8;557,6;503,2;460;428;404,2;343;305,3;280;264;254,7;236,1;211,3;192,7;177,2;180,3;205,1;208,2;211,3;211,3;214,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1992;;1;1;3493,1;205,1;773,229;31;2;1;1;1;;0;211,3;226,8;286,4;314,6;349,4;346,2;336,6;330,2;314,6;296;264;229,9;260,9;355,8;437,6;456,8;479,8;592,5;629,3;614,5;643,8;707;935,4;977,4;927;893,7;1075;1448,2;2415,5;3157,3;3456,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1992;;1;1;3807;373;2386,58;8;28;2;2;2;;0;3507,7;3500,4;3507,7;3558,8;3639,1;3726,7;3792,4;3807;3785,1;3755,9;3639,1;3500,4;3332,5;3129,6;2920,2;2712,2;2493,5;2280,9;2043;1788;1520;1190;869,1;618,2;483,1;440,8;407,6;380;428;840,4;;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;2;2;1;;
65310000;2;01/07/1992;;1;1;1369;780,1;1059,036;2;31;1;1;1;;0;1226;1351;1363;1325;1272,5;1290,5;1320;1310;1277;1246;1214;1174;1125;1066;998;952,2;931,2;927;935,4;927;918,6;914,4;922,8;910,2;885,5;865;860,9;877,3;848,6;812;784;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1992;;1;1;1075;684,2;917,071;19;31;1;1;1;;0;764,5;804;856,8;865;873,2;869,1;865;860,9;873,2;897,8;960,6;1030;1061,5;1057;1043,5;1039;1039;1057;1075;1048;1002;969;981,6;973,2;918,6;873,2;828,1;788;752,8;714,6;688;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1992;;1;1;661,8;362,5;459,2067;1;18;1;1;1;;0;654,6;614,5;592,5;564,5;547,4;520,2;489,7;456,8;431,2;407,6;390,5;387;390,5;380;369,5;373;369,5;369,5;397,4;407,6;394;383,5;373;373;460;554,2;527;533,8;540,6;523,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1992;;1;1;503,2;254,7;340,4581;1;28;1;1;1;;0;493;460;434,4;404,2;373;343;323,9;311,5;302,2;296;296;317,7;327;320,8;323,9;333,4;346,2;362,5;355,8;369,5;390,5;394;376,5;352,6;330,2;305,3;276,8;254,7;260,9;264;254,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1992;;1;1;578,5;211,3;354,8067;26;22;1;1;1;;0;254,7;270,4;308,4;414,4;428;428;437,6;431,2;407,6;380;355,8;346,2;330,2;311,5;299,1;299,1;286,4;267,2;245,4;229,9;214,4;211,3;229,9;239,2;352,6;564,5;554,2;520,2;516,8;510;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1992;;1;1;557,6;108,86;278,2987;1;31;1;1;1;;0;547,4;547,4;516,8;510;496,4;460;431,2;407,6;373;343;323,9;302,2;286,4;270,4;254,7;229,9;211,3;202;189,6;183,4;177,2;165,2;153,6;153,6;147,8;142;136,4;125,2;116,8;114;108,86;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1993;;1;1;390,5;103,72;207,1113;31;3;1;1;1;;0;108,86;106,29;103,72;108,86;108,86;122,4;119,6;111,43;111,43;133,6;177,2;205,1;211,3;242,3;292,8;292,8;283,2;289,6;283,2;280;270,4;248,5;220,6;195,8;183,4;183,4;217,5;245,4;254,7;317,7;390,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1993;;1;1;1043,5;373;687,4107;26;2;1;1;1;;0;383,5;373;394;447,2;483,1;489,7;513,4;527;510;483,1;479,8;489,7;496,4;523,6;625,6;643,8;710,8;901,9;889,6;869,1;906;973,2;994;1022;1034,5;1043,5;1030;1010;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1993;;1;1;1006;516,8;728,9968;1;18;1;1;1;;0;1002;985,8;969;935,4;918,6;885,5;877,3;869,1;840,4;812;784;748,9;703,2;695,6;676,6;618,2;561;516,8;523,6;520,2;537,2;550,8;557,6;621,9;680,4;710,8;714,6;722,2;703,2;688;669;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1993;;1;1;680,4;260,9;447,08;2;30;2;2;1;;0;658,2;669;647,4;599,7;599,7;592,5;578,5;537,2;557,6;550,8;544;537,2;510;366;440,8;421,2;404,2;400,8;390,5;336,6;305,3;308,4;311,5;314,6;327;336,6;320,8;302,2;283,2;260,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1993;;1;1;1155;192,7;672,1968;15;4;1;1;1;;0;236,1;220,6;211,3;192,7;208,2;314,6;302,2;276,8;276,8;286,4;273,6;254,7;302,2;897,8;1155;1125;1111;1102;1088,5;1075;1066;1048;1030;1010;985,8;943,8;881,4;792;733,6;684,2;752,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1993;;1;1;756,7;460;610,4733;1;30;1;1;1;;0;729,8;625,6;582;571,5;695,6;722,2;703,2;703,2;714,6;707;684,2;658,2;625,6;599,7;578,5;554,2;537,2;550,8;564,5;585,5;596;603,4;607,1;599,7;592,5;571,5;544;530,4;506,6;469,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1993;;1;1;856,8;289,6;557,771;22;11;1;1;1;;0;428;397,4;380;380;383,5;362,5;349,4;333,4;317,7;296;296;320,8;349,4;369,5;434,4;489,7;516,8;665,4;808;828,1;844,5;852,7;856,8;844,5;840,4;788;752,8;710,8;699,4;726;669;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1993;;1;1;607,1;171;315,0355;1;31;1;1;1;;0;592,5;550,8;527;499,8;463,3;434,4;414,4;397,4;387;366;346,2;327;305,3;289,6;276,8;267,2;257,8;251,6;248,5;245,4;242,3;239,2;242,3;233;220,6;211,3;202;192,7;186,5;177,2;171;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1993;;1;1;1799;147,8;569,92;30;4;1;1;1;;0;162,3;159,4;153,6;147,8;156,5;165,2;168,1;171;168,1;165,2;168,1;174,1;189,6;214,4;229,9;236,1;239,2;242,3;264;292,8;473,2;703,2;948;1335;1530;1570;1615;1645;1650;1760,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1993;;1;1;2668,4;596;1735,142;6;31;1;1;1;;0;1930;2025;2139;2307,4;2537,2;2656;2649,8;2599,8;2531;2467,5;2415,5;2354,4;2296,8;2223;2127;2043;1925;1804,5;1670;1525;1363;1190;1030;901,9;812;820;784;733,6;688;636,6;603,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1993;;1;1;564,5;186,5;319,2;1;24;1;1;1;;0;557,6;527;493;456,8;428;400,8;421,2;417,8;397,4;369,5;349,4;330,2;308,4;299,1;292,8;280;264;276,8;264;242,3;226,8;214,4;202;189,6;192,7;211,3;220,6;223,7;251,6;267,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1993;;1;1;596;211,3;391,7935;10;31;1;1;1;;0;305,3;320,8;299,1;280;283,2;333,4;407,6;499,8;533,8;592,5;568;547,4;523,6;547,4;530,4;513,4;496,4;473,2;469,9;450,4;428;390,5;343;305,3;286,4;270,4;245,4;236,1;233;220,6;211,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1994;;1;1;217,5;139,2;171,1;2;17;1;1;1;;0;208,2;214,4;205,1;186,5;180,3;165,2;153,6;153,6;156,5;159,4;156,5;168,1;183,4;183,4;171;150,7;139,2;139,2;156,5;174,1;162,3;153,6;147,8;153,6;159,4;165,2;180,3;189,6;195,8;195,8;195,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1994;;1;1;792;214,4;590,1964;26;1;1;1;1;;0;220,6;239,2;286,4;369,5;383,5;390,5;440,8;466,6;456,8;456,8;520,2;544;610,8;684,2;718,4;703,2;676,6;691,8;718,4;752,8;764,5;780,1;772,3;752,8;756,7;792;784;792;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1994;;1;1;792;208,2;438,5871;1;31;1;1;1;;0;784;760,6;710,8;665,4;614,5;564,5;506,6;460;431,2;397,4;407,6;456,8;499,8;516,8;506,6;479,8;456,8;437,6;434,4;437,6;414,4;380;330,2;296;273,6;251,6;236,1;229,9;220,6;214,4;220,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1994;;1;1;589;195,8;304,5267;27;14;1;1;1;;0;305,3;333,4;346,2;355,8;352,6;346,2;327;302,2;283,2;270,4;251,6;223,7;205,1;195,8;195,8;208,2;223,7;233;233;229,9;217,5;223,7;257,8;245,4;296;453,6;585,5;523,6;466,6;444;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1994;;1;1;865;192,7;562,8097;13;10;1;1;1;;0;421,2;383,5;336,6;302,2;270,4;245,4;226,8;211,3;198,9;195,8;264;695,6;856,8;848,6;824;836,3;828,1;796;737,4;669;596;533,8;513,4;589;680,4;718,4;745;748,9;748,9;726;699,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1994;;1;1;1006;411;751,8066;26;19;1;1;1;;0;710,8;722,2;695,6;699,4;726;722,2;737,4;768,4;792;784;768,4;745;718,4;669;599,7;540,6;486,4;440,8;424,6;564,5;745;922,8;935,4;914,4;981,6;1002;973,2;943,8;922,8;897,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1994;;1;1;1295;557,6;989,0645;8;22;1;1;1;;0;869,1;948;1002;1061,5;1155;1234;1272,5;1295;1286;1250;1210;1174;1130;1084;1043,5;990;931,2;877,3;812;741,2;651;568;592,5;651;684,2;844,5;1075;1097,5;1066;1039;1026;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1994;;1;1;1014;186,5;440,4387;1;31;1;1;1;;0;1010;981,6;952,2;910,2;860,9;812;745;658,2;564,5;489,7;434,4;394;362,5;343;330,2;311,5;296;283,2;270,4;264;254,7;248,5;239,2;229,9;220,6;211,3;205,1;198,9;195,8;189,6;186,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1994;;1;1;211,3;106,29;152,8383;16;30;1;1;1;;0;180,3;177,2;171;165,2;159,4;153,6;156,5;162,3;168,1;165,2;159,4;156,5;150,7;159,4;195,8;211,3;183,4;174,1;162,3;156,5;147,8;139,2;130,8;122,4;119,6;114;114;111,43;111,43;106,29;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1994;;1;1;440,8;103,72;222,3977;27;17;1;1;1;;0;106,29;106,29;128;156,5;168,1;174,1;186,5;192,7;180,3;156,5;136,4;122,4;114;111,43;106,29;106,29;103,72;103,72;116,8;162,3;254,7;320,8;359;366;355,8;394;437,6;417,8;407,6;417,8;424,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1994;;1;1;741,2;327;530,3933;21;5;1;1;1;;0;421,2;450,4;414,4;355,8;330,2;333,4;460;469,9;483,1;537,2;533,8;547,4;585,5;596;575;527;493;554,2;647,4;718,4;737,4;729,8;703,2;658,2;599,7;544;499,8;473,2;460;473,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1994;;1;1;431,2;254,7;304,2613;1;26;1;1;1;;0;421,2;387;359;323,9;296;273,6;264;264;283,2;308,4;320,8;314,6;305,3;283,2;273,6;286,4;299,1;311,5;320,8;327;317,7;305,3;289,6;270,4;260,9;254,7;267,2;267,2;280;299,1;397,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1995;;1;1;2349,2;493;1538,274;22;1;1;1;1;;0;506,6;554,2;633;665,4;654,6;647,4;703,2;800;865;977,4;1115,5;1230;1471,8;1625;1705,5;1793,5;1913,6;2005;2109;2217;2307,4;2338,8;2344;2312,7;2286,2;2205;2145;2061;1955;1833,2;1705,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1995;;1;1;1620;1006;1130,511;1;16;1;1;1;;0;1595;1485,9;1467,1;1409,8;1290,5;1218;1155;1079,5;1030;1097,5;1097,5;1048;1018;1014;1010;1006;1022;1052,5;1061,5;1070,5;1066;1052,5;1043,5;1057;1084;1066;1039;1018;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1995;;1;1;994;257,8;560,6226;1;30;1;1;1;;0;990;948;914,4;910,2;881,4;856,8;848,6;812;760,6;714,6;669;629,3;589;554,2;520,2;489,7;473,2;456,8;440,8;421,2;397,4;380;362,5;359;339,8;317,7;292,8;273,6;260,9;257,8;257,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1995;;1;1;270,4;168,1;214,21;24;17;1;1;1;;0;254,7;254,7;248,5;242,3;233;223,7;208,2;192,7;183,4;180,3;177,2;177,2;177,2;180,3;174,1;171;168,1;171;171;208,2;242,3;251,6;257,8;267,2;270,4;260,9;242,3;229,9;211,3;195,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1995;;1;1;180,3;93,44;124,6745;1;31;1;1;1;;0;177,2;168,1;156,5;147,8;139,2;133,6;130,8;125,2;125,2;125,2;128;128;130,8;133,6;130,8;128;128;122,4;122,4;116,8;116,8;116,8;116,8;114;108,86;106,29;101,15;98,58;98,58;96,01;93,44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1995;;1;1;585,5;86,05;185,26;29;6;1;1;1;;0;93,44;90,87;90,87;88,3;88,3;86,05;86,05;88,3;96,01;111,43;142;147,8;144,9;139,2;128;116,8;108,86;106,29;103,72;103,72;106,29;116,8;128;136,4;302,2;460;466,6;523,6;578,5;578,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1995;;1;1;1268;273,6;842,1903;18;31;1;1;1;;0;550,8;520,2;496,4;516,8;503,2;483,1;585,5;994;1140;1182;1210;1210;1206;1202;1218;1238;1254,5;1268;1263,5;1242;1198;1106,5;964,8;788;629,3;496,4;404,2;349,4;317,7;292,8;276,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1995;;1;1;311,5;122,4;212,7161;8;31;1;1;1;;0;260,9;245,4;233;251,6;267,2;267,2;289,6;308,4;305,3;305,3;292,8;276,8;260,9;248,5;229,9;214,4;195,8;183,4;174,1;168,1;162,3;159,4;156,5;153,6;153,6;153,6;147,8;142;133,6;130,8;122,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1995;;1;1;1202;86,05;276,553;29;16;1;1;1;;0;116,8;114;108,86;106,29;106,29;103,72;101,15;101,15;98,58;96,01;93,44;90,87;90,87;88,3;88,3;86,05;88,3;88,3;90,87;98,58;108,86;122,4;177,2;339,8;466,6;561;1048;1182;1194;1140;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1995;;1;1;1115,5;437,6;792,5774;6;27;1;1;1;;0;1084;1084;1066;1034,5;1057;1115,5;1106,5;1088,5;1088,5;1034,5;981,6;922,8;906;985,8;935,4;828,1;737,4;676,6;625,6;610,8;610,8;582;554,2;520,2;493;460;440,8;510;503,2;466,6;460;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1995;;1;1;516,8;242,3;367,6967;17;30;1;1;1;;0;466,6;460;447,2;428;397,4;373;352,6;333,4;314,6;296;292,8;311,5;320,8;330,2;346,2;447,2;510;506,6;483,1;456,8;428;397,4;359;330,2;305,3;286,4;280;273,6;254,7;242,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1995;;1;1;540,6;156,5;228,4194;31;12;1;1;1;;0;229,9;211,3;198,9;195,8;192,7;183,4;180,3;180,3;180,3;174,1;165,2;156,5;192,7;211,3;217,5;220,6;211,3;205,1;195,8;192,7;189,6;177,2;168,1;177,2;177,2;183,4;239,2;366;456,8;513,4;537,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1996;;1;1;1375;404,2;819,2516;31;6;1;1;1;;0;530,4;503,2;473,2;434,4;407,6;407,6;431,2;428;421,2;437,6;453,6;460;476,5;510;575;665,4;901,9;1097,5;1135;1140;1135;1120;1155;1182;1186;1218;1246;1272,5;1300;1330;1363;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1996;;1;1;1405;824;1065,493;1;28;1;1;1;;0;1399;1399;1369;1320;1272,5;1226;1150;1039;1018;1030;1039;1088,5;1084;1052,5;1043,5;1039;1039;1039;1034,5;1026;1014;977,4;952,2;935,4;910,2;881,4;852,7;824;844,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
65310000;2;01/03/1996;;1;1;1335;816;1034,755;31;2;1;1;1;;0;836,3;816;877,3;931,2;985,8;998;977,4;969;956,4;931,2;901,9;877,3;856,8;836,3;816;816;1022;1226;1238;1222;1194;1165;1160;1125;1066;1014;1111;1268;1268;1290,5;1325;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1996;;1;1;1405;280;887,7933;3;30;2;2;2;;0;1345;1375;1405;1399;1399;1405;1399;1387;1363;1330;1295;1250;1198;1115,5;1014;901,9;784;680,4;592,5;523,6;469,9;424,6;380;366;343;323,9;305,3;292,8;286,4;280;;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1996;;1;1;276,8;139,2;193,5806;1;30;1;1;1;;0;276,8;273,6;267,2;260,9;251,6;245,4;239,2;236,1;226,8;223,7;214,4;205,1;198,9;189,6;186,5;180,3;177,2;171;165,2;165,2;159,4;159,4;159,4;156,5;150,7;147,8;147,8;144,9;142;139,2;139,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1996;;1;1;1026;119,6;439,0433;21;16;1;1;1;;0;139,2;136,4;136,4;142;142;150,7;153,6;153,6;150,7;147,8;142;130,8;130,8;128;122,4;125,2;186,5;463,3;893,7;1014;1018;977,4;927;881,4;840,4;784;745;768,4;733,6;707;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1996;;1;1;1495,3;366;979,6226;12;31;1;1;1;;0;695,6;688;688;661,8;629,3;589;640,2;824;1135;1375;1462,4;1490,6;1481,2;1443,4;1409,8;1375;1351;1335;1315;1286;1263,5;1222;1145;1026;869,1;691,8;568;493;440,8;400,8;373;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1996;;1;1;780,1;257,8;447,3903;16;7;1;1;1;;0;349,4;330,2;311,5;292,8;280;264;257,8;260,9;264;376,5;434,4;428;434,4;473,2;733,6;772,3;752,8;756,7;745;718,4;658,2;592,5;523,6;469,9;431,2;390,5;352,6;327;305,3;292,8;289,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1996;;1;1;935,4;343;667,21;30;1;1;1;1;;0;366;424,6;447,2;618,2;680,4;699,4;710,8;718,4;808;812;804;804;796;780,1;756,7;726;695,6;654,6;614,5;582;554,2;523,6;493;473,2;578,5;665,4;643,8;748,9;910,2;927;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1996;;1;1;1254,5;661,8;954,1581;21;12;1;1;1;;0;901,9;889,6;881,4;869,1;852,7;828,1;796;760,6;722,2;703,2;688;669;729,8;844,5;869,1;836,3;812;788;840,4;1190;1250;1230;1214;1198;1198;1218;1218;1194;1160;1125;1102;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1996;;1;1;1120;417,8;803,0867;1;30;1;1;1;;0;1120;1088,5;1075;1048;985,8;927;873,2;840,4;832,2;848,6;865;808;760,6;745;768,4;848,6;956,4;964,8;939,6;889,6;812;729,8;676,6;640,2;603,4;561;523,6;483,1;453,6;424,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1996;;1;1;1014;289,6;570,5419;30;6;1;1;1;;0;394;349,4;314,6;296;292,8;292,8;346,2;359;397,4;323,9;355,8;453,6;547,4;537,2;544;544;537,2;513,4;486,4;503,2;503,2;589;792;844,5;865;889,6;873,2;952,2;985,8;1010;994;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1997;;1;1;1295;520,2;856,6968;31;19;1;1;1;;0;985,8;994;994;990;981,6;969;931,2;877,3;824;764,5;699,4;658,2;633;614,5;607,1;607,1;578,5;544;523,6;544;780,1;885,5;910,2;918,6;935,4;1018;1052,5;1097,5;1165;1206;1268;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1997;;1;1;1733;1014;1278,211;4;20;1;1;1;;0;1471,8;1600;1670;1733;1700;1615;1545;1481,2;1419,4;1357;1320;1295;1259;1198;1120;1075;1034,5;1075;1034,5;1018;1066;1075;1061,5;1061,5;1079,5;1140;1150;1135;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
